time;value:ana_in_4;value:ana_in_5;value:ps_pin;id:ps_pin;bucket:ps_pin;metadata:ps_pin;value:inputs;id:inputs;bucket:inputs;metadata:inputs;value:ip;id:ip;bucket:ip;metadata:ip;value:location;id:location;bucket:location;location:location;metadata:location;value:rssi;id:rssi;bucket:rssi;metadata:rssi
2022-08-01T15:28:55.000-03:00;;1323;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:28:50.000-03:00;;1258;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:28:45.000-03:00;;1264;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:28:40.000-03:00;;1335;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:28:35.000-03:00;;1325;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:28:30.000-03:00;;1405;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:28:25.000-03:00;;1314;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:28:20.000-03:00;;1322;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:28:15.000-03:00;;1314;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:28:10.000-03:00;;1317;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:28:05.000-03:00;;1309;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:28:00.000-03:00;;1315;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:27:55.000-03:00;;1274;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:27:50.000-03:00;;1317;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:27:45.000-03:00;;1322;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:27:40.000-03:00;;1327;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:27:35.000-03:00;;1325;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:27:30.000-03:00;;1322;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:27:25.000-03:00;;1315;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:27:20.000-03:00;;1324;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:27:15.000-03:00;;1322;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:27:10.000-03:00;;1316;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:27:05.000-03:00;;1316;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:27:00.000-03:00;;1314;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:26:55.000-03:00;;1313;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:26:50.000-03:00;;1310;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:26:45.000-03:00;;1317;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:26:40.000-03:00;;1315;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:26:35.000-03:00;;1312;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:26:30.000-03:00;;1307;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:26:25.000-03:00;;1318;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:26:20.000-03:00;;1311;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:26:15.000-03:00;;1329;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:26:10.000-03:00;;1279;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:26:05.000-03:00;;1255;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:26:00.000-03:00;;1313;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:25:55.000-03:00;;1317;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:25:50.000-03:00;;1269;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:25:45.000-03:00;;1310;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:25:40.000-03:00;;1333;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:25:35.000-03:00;;1280;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:25:30.000-03:00;;1266;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:25:25.000-03:00;;1257;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:25:20.000-03:00;;1312;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:25:15.000-03:00;;1326;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:25:10.000-03:00;;1254;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:25:05.000-03:00;;1319;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:25:00.000-03:00;;1264;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:24:55.000-03:00;;1281;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:24:50.000-03:00;;1319;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:24:45.000-03:00;;1277;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:24:40.000-03:00;;1317;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:24:35.000-03:00;;1255;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:24:30.000-03:00;;1253;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:24:25.000-03:00;;1313;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:24:20.000-03:00;;1325;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:24:15.000-03:00;;1326;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:24:10.000-03:00;;1312;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:24:05.000-03:00;;1323;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:24:00.000-03:00;;1323;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:23:55.000-03:00;;1316;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:23:50.000-03:00;;1321;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:23:45.000-03:00;;1315;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:23:40.000-03:00;;1323;;;;;;;7;6;5;4;3;2;1;0;;;;;;;
2022-08-01T15:23:35.000-03:00;;1302;;;;;;10;;;;;1;0;1;0;;;;;;;
2022-08-01T15:23:30.000-03:00;;1318;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:23:25.000-03:00;;1298;;;;;;;;;;;;;;;sensor nivel baixo sal;;;enable geral;;;
2022-08-01T15:23:20.000-03:00;;1283;;;;;;;;;;;128;64;32;16;8;4;2;1;;;
2022-08-01T16:45:05.000-03:00;;1304;;;;;;;;;;;7;6;5;4;3;2;1;0;;;
2022-08-01T15:41:26.000-03:00;;1315;;;;;;;;;;;10000000;1000000;100000;10000;1000;100;10;1;;;
2022-08-01T16:56:20.000-03:00;;;2;62e82fe47508c615991cfc9d;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";10;62e82fe47508c615991cfc9b;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1010;0;0;0;0;8;0;2;0;;;
2022-08-01T16:56:15.000-03:00;;;2;62e82fdf7508c615991cfc83;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";8;62e82fdf7508c615991cfc71;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1000;0;0;0;0;8;0;0;0;;;
2022-08-01T16:56:10.000-03:00;;;2;62e82fda7508c615991cfc54;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";10;62e82fda7508c615991cfc52;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1010;0;0;0;0;8;0;2;0;;;
2022-08-01T16:53:15.000-03:00;;;2;62e82f2b7508c615991cf746;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";8;62e82f2b7508c615991cf744;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1000;0;0;0;0;8;0;0;0;;;
2022-08-01T16:52:40.000-03:00;;;2;62e82f087508c615991cf629;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";40;62e82f087508c615991cf627;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;101000;0;0;32;0;8;0;0;0;;;
2022-08-01T16:52:25.000-03:00;;;2;62e82ef97508c615991cf5ca;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";8;62e82ef97508c615991cf5c8;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1000;0;0;0;0;8;0;0;0;;;
2022-08-01T16:52:15.000-03:00;;;2;62e82eef7508c615991cf591;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";10;62e82eef7508c615991cf58b;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1010;0;0;0;0;8;0;2;0;;;
2022-08-01T16:52:00.000-03:00;;;2;62e82ee07508c615991cf540;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";8;62e82ee07508c615991cf53e;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1000;0;0;0;0;8;0;0;0;;;
2022-08-01T16:51:39.000-03:00;;;;;;;10;62e82ecb7508c615991cf4c2;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1010;0;0;0;0;8;0;2;0;;;
2022-08-01T16:50:59.000-03:00;;;;;;;8;62e82ea37508c615991cf3dd;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1000;0;0;0;0;8;0;0;0;;;
2022-08-01T16:50:49.000-03:00;;;;;;;10;62e82e997508c615991cf36c;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1010;0;0;0;0;8;0;2;0;;;
2022-08-01T16:50:24.000-03:00;;;;;;;8;62e82e807508c615991cf2eb;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1000;0;0;0;0;8;0;0;0;;;
2022-08-01T16:50:19.000-03:00;;;;;;;11;62e82e7b7508c615991cf2b8;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1011;0;0;0;0;8;0;2;1;;;
2022-08-01T16:47:59.000-03:00;;;;;;;9;62e82def7508c615991cef49;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1001;0;0;0;0;8;0;0;1;;;
2022-08-01T16:47:34.000-03:00;;;;;;;8;62e82dd67508c615991ceec7;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1000;0;0;0;0;8;0;0;0;;;
2022-08-01T16:46:44.000-03:00;;;2;62e82da47508c615991cedaf;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";9;62e82da47508c615991cedad;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1001;0;0;0;0;8;0;0;1;;;
2022-08-01T16:46:29.000-03:00;;;;;;;11;62e82d957508c615991ced42;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1011;0;0;0;0;8;0;2;1;;;
2022-08-01T16:46:24.000-03:00;;;;;;;9;62e82d907508c615991ced2f;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1001;0;0;0;0;8;0;0;1;;;
2022-08-01T15:12:55.000-03:00;;;2;62e817a77508c615991c3d31;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";11;62e817a77508c615991c3d2f;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1011;0;0;0;0;8;0;2;1;;;
2022-08-01T15:12:50.000-03:00;;;2;62e817a27508c615991c3cf5;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";75;62e817a27508c615991c3cf1;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1001011;0;64;0;0;8;0;2;1;;;
2022-08-01T12:10:47.000-03:00;;;2;62e7ecf77508c615991b0d75;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";11;62e7ecf77508c615991b0d73;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1011;0;0;0;0;8;0;2;1;;;
2022-08-01T12:10:42.000-03:00;;;2;62e7ecf27508c615991b0d69;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";75;62e7ecf27508c615991b0d67;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1001011;0;64;0;0;8;0;2;1;;;
2022-08-01T12:10:37.000-03:00;;;2;62e7eced7508c615991b0d47;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";11;62e7eced7508c615991b0d45;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1011;0;0;0;0;8;0;2;1;;;
2022-08-01T10:21:04.000-03:00;;;2;62e7d3407508c615991a822a;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";10;62e7d3407508c615991a8228;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1010;0;0;0;0;8;0;2;0;;;
2022-08-01T08:41:52.000-03:00;;;2;62e7bc0041226431f2d8877b;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";10;62e7bc0041226431f2d88779;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1010;0;0;0;0;8;0;2;0;;;
2022-08-01T08:37:02.000-03:00;;;2;62e7bade41226431f2d87bca;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";11;62e7bade41226431f2d87bbc;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1011;0;0;0;0;8;0;2;1;;;
2022-08-01T08:36:50.000-03:00;;;2;62e7bad241226431f2d87b4c;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";10;62e7bad241226431f2d87b3c;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1010;0;0;0;0;8;0;2;0;;;
2022-07-29T13:53:04.000-03:00;;;2;62e410707508c615990766d5;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";10;62e410707508c615990766d3;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1010;0;0;0;0;8;0;2;0;;;
2022-07-29T13:52:59.000-03:00;;;2;62e4106b7508c615990766bb;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";27;62e4106b7508c615990766b9;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;11011;0;0;0;16;8;0;2;1;;;
2022-07-29T13:52:54.000-03:00;;;2;62e410667508c615990766ad;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";11;62e410667508c615990766a9;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1011;0;0;0;0;8;0;2;1;;;
2022-07-29T11:22:12.000-03:00;;;;;;;10;62e3ed147508c61599070121;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1010;0;0;0;0;8;0;2;0;;;
2022-07-29T11:20:37.000-03:00;;;;;;;11;62e3ecb57508c6159906fed4;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1011;0;0;0;0;8;0;2;1;;;
2022-07-29T10:29:22.000-03:00;;;2;62e3e0b27508c6159906d111;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";10;62e3e0b27508c6159906d10f;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1010;0;0;0;0;8;0;2;0;;;
2022-07-29T10:28:52.000-03:00;;;2;62e3e0947508c6159906d08d;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";11;62e3e0947508c6159906d08b;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1011;0;0;0;0;8;0;2;1;;;
2022-07-29T09:06:46.000-03:00;;;2;62e3cd567508c61599066708;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";10;62e3cd567508c61599066706;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1010;0;0;0;0;8;0;2;0;;;
2022-07-29T09:06:03.000-03:00;;;2;62e3cd2b7508c615990665f7;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";11;62e3cd2b7508c615990665f5;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1011;0;0;0;0;8;0;2;1;;;
2022-07-28T17:41:16.000-03:00;;;2;62e2f46c5e4da8001b2f8aa2;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";10;62e2f46c5e4da8001b2f8aa0;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1010;0;0;0;0;8;0;2;0;;;
2022-07-28T17:40:56.000-03:00;;;;;;;27;62e2f4585e4da8001b2f899b;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;11011;0;0;0;16;8;0;2;1;;;
2022-07-28T17:40:51.000-03:00;;;2;62e2f4535e4da8001b2f896f;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";11;62e2f4535e4da8001b2f896d;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1011;0;0;0;0;8;0;2;1;;;
2022-07-28T17:40:31.000-03:00;;;2;62e2f43f5e4da8001b2f88a9;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";27;62e2f43f5e4da8001b2f88a6;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;11011;0;0;0;16;8;0;2;1;;;
2022-07-28T17:14:14.000-03:00;;;2;62e2ee165e4da8001b2f419d;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";11;62e2ee165e4da8001b2f4171;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1011;0;0;0;0;8;0;2;1;;;
2022-07-28T16:32:38.000-03:00;;;2;62e2e4567508c61599018474;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";10;62e2e4567508c61599018472;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1010;0;0;0;0;8;0;2;0;;;
2022-07-28T16:31:08.000-03:00;;;2;62e2e3fc7508c615990182b8;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";11;62e2e3fc7508c615990182b6;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1011;0;0;0;0;8;0;2;1;;;
2022-07-28T16:30:58.000-03:00;;;2;62e2e3f27508c61599018275;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";10;62e2e3f27508c61599018273;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1010;0;0;0;0;8;0;2;0;;;
2022-07-28T16:19:51.000-03:00;;;2;62e2e1577508c615990173b4;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";11;62e2e1577508c615990173ac;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1011;0;0;0;0;8;0;2;1;;;
2022-07-28T16:17:33.000-03:00;;;2;62e2e0cd57ec9d15a11943b8;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";11;62e2e0cd57ec9d15a11943b6;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1011;0;0;0;0;8;0;2;1;;;
2022-07-28T16:17:28.000-03:00;;;2;62e2e0c857ec9d15a119436b;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";10;62e2e0c857ec9d15a119435f;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1010;0;0;0;0;8;0;2;0;;;
2022-07-28T16:17:15.000-03:00;;;2;62e2e0bb57ec9d15a11942d3;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";11;62e2e0bb57ec9d15a11942d1;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1011;0;0;0;0;8;0;2;1;;;
2022-07-28T16:01:55.000-03:00;;;2;62e2dd235e4da8001b2e7dbb;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";11;62e2dd235e4da8001b2e7db9;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1011;0;0;0;0;8;0;2;1;;;
2022-07-28T15:58:05.000-03:00;;;2;62e2dc3d57ec9d15a1192b2a;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";11;62e2dc3d57ec9d15a1192b28;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1011;0;0;0;0;8;0;2;1;;;
2022-07-28T15:56:43.000-03:00;;;;;;;75;62e2dbeb57ec9d15a1192931;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1001011;0;64;0;0;8;0;2;1;;;
2022-07-28T12:10:31.000-03:00;;;2;62e2a6e7d973dc001256f69d;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";11;62e2a6e7d973dc001256f69b;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1011;0;0;0;0;8;0;2;1;;;
2022-07-28T12:06:07.000-03:00;;;;;;;11;62e2a5df2f062d001273843a;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1011;0;0;0;0;8;0;2;1;;;
2022-07-28T11:57:55.000-03:00;;;2;62e2a3f32f062d0012737c64;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";43;62e2a3f32f062d0012737c62;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;101011;0;0;32;0;8;0;2;1;;;
2022-07-28T11:53:27.000-03:00;;;;;;;43;62e2a2e757ec9d15a11808f9;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;101011;0;0;32;0;8;0;2;1;;;
2022-07-28T11:52:14.000-03:00;;;;;;;43;62e2a29e41226431f2ba9f99;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;101011;0;0;32;0;8;0;2;1;;;
2022-07-28T11:51:52.000-03:00;;;2;62e2a2885b80f131fea4aca4;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";43;62e2a2885b80f131fea4aca2;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;101011;0;0;32;0;8;0;2;1;;;
2022-07-28T11:49:24.000-03:00;;;2;62e2a1f4fcaf58001979c83a;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";43;62e2a1f4fcaf58001979c838;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;101011;0;0;32;0;8;0;2;1;;;
2022-07-28T11:39:57.000-03:00;;;2;62e29fbdfcaf58001979c2a5;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";11;62e29fbdfcaf58001979c2a3;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1011;0;0;0;0;8;0;2;1;;;
2022-07-28T11:38:46.000-03:00;;;2;62e29f762f062d001273697d;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";11;62e29f762f062d001273697b;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1011;0;0;0;0;8;0;2;1;;;
2022-07-28T11:38:23.000-03:00;;;2;62e29f5ffcaf58001979c1c8;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";11;62e29f5ffcaf58001979c1c6;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1011;0;0;0;0;8;0;2;1;;;
2022-07-28T11:38:02.000-03:00;;;;;;;11;62e29f4ad973dc001256ba5b;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1011;0;0;0;0;8;0;2;1;;;
2022-07-28T11:37:37.000-03:00;;;2;62e29f312f062d0012736880;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";11;62e29f312f062d001273687e;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1011;0;0;0;0;8;0;2;1;;;
2022-07-28T11:36:34.000-03:00;;;2;62e29ef2d973dc001256b7aa;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";11;62e29ef2d973dc001256b7a8;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1011;0;0;0;0;8;0;2;1;;;
2022-07-28T11:36:08.000-03:00;;;2;62e29ed8fcaf58001979c0b9;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";11;62e29ed8fcaf58001979c0b7;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1011;0;0;0;0;8;0;2;1;;;
2022-07-28T11:35:51.000-03:00;;;2;62e29ec7389275001900acda;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";11;62e29ec7389275001900acd8;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1011;0;0;0;0;8;0;2;1;;;
2022-07-28T11:35:31.000-03:00;;;2;62e29eb3389275001900ac33;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";11;62e29eb3389275001900ac31;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1011;0;0;0;0;8;0;2;1;;;
2022-07-28T11:34:36.000-03:00;;;2;62e29e7cfcaf58001979bf8b;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";11;62e29e7cfcaf58001979bf89;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1011;0;0;0;0;8;0;2;1;;;
2022-07-28T11:33:39.000-03:00;;;2;62e29e43d973dc001256b29e;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";11;62e29e43d973dc001256b29c;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1011;0;0;0;0;8;0;2;1;;;
2022-07-28T11:29:51.000-03:00;;;2;62e29d5f2f062d00127361d6;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";43;62e29d5f2f062d00127361d4;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;101011;0;0;32;0;8;0;2;1;;;
2022-07-28T11:29:28.000-03:00;;;;;;;43;62e29d48389275001900a48e;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;101011;0;0;32;0;8;0;2;1;;;
2022-07-28T11:28:55.000-03:00;;;2;62e29d27fcaf58001979bc47;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";11;62e29d27fcaf58001979bc45;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";192.168.15.109;1011;0;0;0;0;8;0;2;1;;;
2022-07-28T11:28:04.000-03:00;;;2;62e29cf4389275001900a302;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";10;62e29cf4389275001900a300;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1010;0;0;0;0;8;0;2;0;;;
2022-07-28T11:26:15.000-03:00;;;2;62e29c87d973dc001256a3e9;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";10;62e29c87d973dc001256a3e7;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1010;0;0;0;0;8;0;2;0;;;
2022-07-28T11:25:40.000-03:00;;;;;;;42;62e29c64d973dc001256a2b1;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;101010;0;0;32;0;8;0;2;0;;;
2022-07-28T11:25:30.000-03:00;;;;;;;58;62e29c5ad973dc001256a241;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;111010;0;0;32;16;8;0;2;0;;;
